customer_id,age_group,city,occupation,gender,marital status,avg_income
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719
ATQCUS3104,45+,Chennai,Salaried Other Employees,Female,Married,44349
ATQCUS3105,45+,Chennai,Salaried Other Employees,Female,Married,43144
ATQCUS3106,45+,Chennai,Salaried Other Employees,Female,Married,40966
ATQCUS3107,45+,Chennai,Business Owners,Female,Married,72928
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496
ATQCUS3109,45+,Chennai,Business Owners,Female,Married,83207
ATQCUS3110,45+,Chennai,Business Owners,Female,Married,76796
ATQCUS3111,45+,Chennai,Freelancers,Female,Married,42040
ATQCUS3112,45+,Chennai,Freelancers,Female,Married,39273
ATQCUS3113,45+,Chennai,Government Employees,Female,Married,55606
ATQCUS3114,45+,Chennai,Government Employees,Female,Married,61997
ATQCUS3115,45+,Hyderabad,Salaried IT Employees,Female,Married,67971
ATQCUS3116,45+,Hyderabad,Salaried IT Employees,Female,Married,74216
ATQCUS3117,45+,Hyderabad,Salaried IT Employees,Female,Married,73437
ATQCUS3118,45+,Hyderabad,Salaried IT Employees,Female,Married,65687
ATQCUS3119,45+,Hyderabad,Salaried IT Employees,Female,Married,67660
ATQCUS3120,45+,Hyderabad,Salaried IT Employees,Female,Married,73877
ATQCUS3121,45+,Hyderabad,Salaried IT Employees,Female,Married,71737
ATQCUS3122,45+,Hyderabad,Salaried IT Employees,Female,Married,72956
ATQCUS3123,45+,Hyderabad,Salaried IT Employees,Female,Married,72474
ATQCUS3124,45+,Hyderabad,Salaried Other Employees,Female,Married,40470
ATQCUS3125,45+,Hyderabad,Salaried Other Employees,Female,Married,47127
ATQCUS3126,45+,Hyderabad,Salaried Other Employees,Female,Married,42303
ATQCUS3127,45+,Hyderabad,Salaried Other Employees,Female,Married,42587
ATQCUS3128,45+,Hyderabad,Salaried Other Employees,Female,Married,41134
ATQCUS3129,45+,Hyderabad,Salaried Other Employees,Female,Married,42705
ATQCUS3130,45+,Hyderabad,Business Owners,Female,Married,83393
ATQCUS3131,45+,Hyderabad,Business Owners,Female,Married,78634
ATQCUS3132,45+,Hyderabad,Business Owners,Female,Married,70471
ATQCUS3133,45+,Hyderabad,Freelancers,Female,Married,37883
ATQCUS3134,45+,Hyderabad,Freelancers,Female,Married,38885
ATQCUS3135,45+,Hyderabad,Government Employees,Female,Married,58268
ATQCUS3136,45+,Hyderabad,Government Employees,Female,Married,56728
ATQCUS3137,21-24,Mumbai,Salaried IT Employees,Male,Single,49501
ATQCUS3138,21-24,Mumbai,Salaried IT Employees,Male,Single,50075
ATQCUS3139,21-24,Mumbai,Salaried IT Employees,Male,Single,45367
ATQCUS3140,21-24,Mumbai,Salaried IT Employees,Male,Single,46579
ATQCUS3141,21-24,Mumbai,Salaried IT Employees,Male,Single,49893
ATQCUS3142,21-24,Mumbai,Salaried IT Employees,Male,Single,49500
ATQCUS3143,21-24,Mumbai,Salaried IT Employees,Male,Single,47866
ATQCUS3144,21-24,Mumbai,Salaried IT Employees,Male,Single,48123
ATQCUS3145,21-24,Mumbai,Salaried IT Employees,Male,Single,49110
ATQCUS3146,21-24,Mumbai,Salaried IT Employees,Male,Single,48918
ATQCUS3147,21-24,Mumbai,Salaried IT Employees,Male,Single,46791
ATQCUS3148,21-24,Mumbai,Salaried IT Employees,Male,Single,47579
ATQCUS3149,21-24,Mumbai,Salaried IT Employees,Male,Single,49689
ATQCUS3150,21-24,Mumbai,Salaried IT Employees,Male,Single,48491
ATQCUS3151,21-24,Mumbai,Salaried IT Employees,Male,Single,47466
ATQCUS3152,21-24,Mumbai,Salaried IT Employees,Male,Single,50307
ATQCUS3153,21-24,Mumbai,Salaried IT Employees,Male,Single,47444
ATQCUS3154,21-24,Mumbai,Salaried IT Employees,Male,Single,46729
ATQCUS3155,21-24,Mumbai,Salaried IT Employees,Male,Single,48657
ATQCUS3156,21-24,Mumbai,Salaried IT Employees,Male,Single,48310
ATQCUS3157,21-24,Mumbai,Salaried IT Employees,Male,Single,47148
ATQCUS3158,21-24,Mumbai,Salaried IT Employees,Male,Single,48409
ATQCUS3159,21-24,Mumbai,Salaried IT Employees,Male,Single,46971
ATQCUS3160,21-24,Mumbai,Salaried IT Employees,Male,Single,48707
ATQCUS3161,21-24,Mumbai,Salaried IT Employees,Male,Single,46246
ATQCUS3162,21-24,Mumbai,Salaried IT Employees,Male,Single,49183
ATQCUS3163,21-24,Mumbai,Salaried IT Employees,Male,Single,48794
ATQCUS3164,21-24,Mumbai,Salaried IT Employees,Male,Single,47097
ATQCUS3165,21-24,Mumbai,Salaried IT Employees,Male,Single,48992
ATQCUS3166,21-24,Mumbai,Salaried IT Employees,Male,Single,45613
ATQCUS3167,21-24,Mumbai,Salaried IT Employees,Male,Single,47939
ATQCUS3168,21-24,Mumbai,Salaried IT Employees,Male,Single,48205
ATQCUS3169,21-24,Mumbai,Salaried IT Employees,Male,Single,50338
ATQCUS3170,21-24,Mumbai,Salaried IT Employees,Male,Single,47507
ATQCUS3171,21-24,Mumbai,Salaried IT Employees,Male,Single,46101
ATQCUS3172,21-24,Mumbai,Salaried IT Employees,Male,Single,48160
ATQCUS3173,21-24,Mumbai,Salaried IT Employees,Male,Single,47355
ATQCUS3174,21-24,Mumbai,Salaried Other Employees,Male,Single,30264
ATQCUS3175,21-24,Mumbai,Salaried Other Employees,Male,Single,30763
ATQCUS3176,21-24,Mumbai,Salaried Other Employees,Male,Single,29739
ATQCUS3177,21-24,Mumbai,Salaried Other Employees,Male,Single,30745
ATQCUS3178,21-24,Mumbai,Salaried Other Employees,Male,Single,27591
ATQCUS3179,21-24,Mumbai,Salaried Other Employees,Male,Single,29687
ATQCUS3180,21-24,Mumbai,Salaried Other Employees,Male,Single,28994
ATQCUS3181,21-24,Mumbai,Salaried Other Employees,Male,Single,30654
ATQCUS3182,21-24,Mumbai,Salaried Other Employees,Male,Single,29971
ATQCUS3183,21-24,Mumbai,Salaried Other Employees,Male,Single,30189
ATQCUS3184,21-24,Mumbai,Salaried Other Employees,Male,Single,28857
ATQCUS3185,21-24,Mumbai,Salaried Other Employees,Male,Single,29535
ATQCUS3186,21-24,Mumbai,Salaried Other Employees,Male,Single,29955
ATQCUS3187,21-24,Mumbai,Salaried Other Employees,Male,Single,30372
ATQCUS3188,21-24,Mumbai,Salaried Other Employees,Male,Single,29106
ATQCUS3189,21-24,Mumbai,Salaried Other Employees,Male,Single,30212
ATQCUS3190,21-24,Mumbai,Salaried Other Employees,Male,Single,31296
ATQCUS3191,21-24,Mumbai,Salaried Other Employees,Male,Single,30704
ATQCUS3192,21-24,Mumbai,Salaried Other Employees,Male,Single,29461
ATQCUS3193,21-24,Mumbai,Salaried Other Employees,Male,Single,31065
ATQCUS3194,21-24,Mumbai,Salaried Other Employees,Male,Single,29603
ATQCUS3195,21-24,Mumbai,Salaried Other Employees,Male,Single,30616
ATQCUS3196,21-24,Mumbai,Salaried Other Employees,Male,Single,30491
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747
ATQCUS3198,21-24,Mumbai,Salaried Other Employees,Male,Single,28382
ATQCUS3199,21-24,Mumbai,Salaried Other Employees,Male,Single,29246
ATQCUS3200,21-24,Mumbai,Business Owners,Male,Single,58488
ATQCUS3201,21-24,Mumbai,Business Owners,Male,Single,54702
ATQCUS3202,21-24,Mumbai,Business Owners,Male,Single,55542
ATQCUS3203,21-24,Mumbai,Business Owners,Male,Single,54651
ATQCUS3204,21-24,Mumbai,Business Owners,Male,Single,51122
ATQCUS3205,21-24,Mumbai,Business Owners,Male,Single,54791
ATQCUS3206,21-24,Mumbai,Business Owners,Male,Single,53338
ATQCUS3207,21-24,Mumbai,Business Owners,Male,Single,50101
ATQCUS3208,21-24,Mumbai,Business Owners,Male,Single,53246
ATQCUS3209,21-24,Mumbai,Business Owners,Male,Single,51496
ATQCUS3210,21-24,Mumbai,Business Owners,Male,Single,52029
ATQCUS3211,21-24,Mumbai,Business Owners,Male,Single,54274
ATQCUS3212,21-24,Mumbai,Business Owners,Male,Single,55922
ATQCUS3213,21-24,Mumbai,Business Owners,Male,Single,54508
ATQCUS3214,21-24,Mumbai,Business Owners,Male,Single,54534
ATQCUS3215,21-24,Mumbai,Business Owners,Male,Single,55384
ATQCUS3216,21-24,Mumbai,Business Owners,Male,Single,50647
ATQCUS3217,21-24,Mumbai,Business Owners,Male,Single,51281
ATQCUS3218,21-24,Mumbai,Freelancers,Male,Single,27104
ATQCUS3219,21-24,Mumbai,Freelancers,Male,Single,26883
ATQCUS3220,21-24,Mumbai,Freelancers,Male,Single,28064
ATQCUS3221,21-24,Mumbai,Freelancers,Male,Single,27378
ATQCUS3222,21-24,Mumbai,Freelancers,Male,Single,28332
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252
ATQCUS3224,21-24,Mumbai,Freelancers,Male,Single,25289
ATQCUS3225,21-24,Mumbai,Freelancers,Male,Single,28675
ATQCUS3226,21-24,Mumbai,Freelancers,Male,Single,28105
ATQCUS3227,21-24,Mumbai,Freelancers,Male,Single,28288
ATQCUS3228,21-24,Mumbai,Freelancers,Male,Single,26403
ATQCUS3229,21-24,Mumbai,Freelancers,Male,Single,25672
ATQCUS3230,21-24,Mumbai,Freelancers,Male,Single,29171
ATQCUS3231,21-24,Mumbai,Freelancers,Male,Single,27763
ATQCUS3232,21-24,Mumbai,Freelancers,Male,Single,27139
ATQCUS3233,21-24,Mumbai,Freelancers,Male,Single,27854
ATQCUS3234,21-24,Mumbai,Freelancers,Male,Single,26374
ATQCUS3235,21-24,Mumbai,Freelancers,Male,Single,27376
ATQCUS3236,21-24,Mumbai,Freelancers,Male,Single,26911
ATQCUS3237,21-24,Mumbai,Freelancers,Male,Single,27045
ATQCUS3238,21-24,Mumbai,Freelancers,Male,Single,27874
ATQCUS3239,21-24,Mumbai,Freelancers,Male,Single,28069
ATQCUS3240,21-24,Mumbai,Government Employees,Male,Single,41098
ATQCUS3241,21-24,Mumbai,Government Employees,Male,Single,42280
ATQCUS3242,21-24,Mumbai,Government Employees,Male,Single,39481
ATQCUS3243,21-24,Mumbai,Government Employees,Male,Single,39415
ATQCUS3244,21-24,Mumbai,Government Employees,Male,Single,41022
ATQCUS3245,21-24,Mumbai,Government Employees,Male,Single,39259
ATQCUS3246,21-24,Mumbai,Government Employees,Male,Single,39501
ATQCUS3247,21-24,Mumbai,Government Employees,Male,Single,38673
ATQCUS3248,21-24,Mumbai,Government Employees,Male,Single,39666
ATQCUS3249,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46453
ATQCUS3250,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49018
ATQCUS3251,21-24,Delhi NCR,Salaried IT Employees,Male,Single,50373
ATQCUS3252,21-24,Delhi NCR,Salaried IT Employees,Male,Single,50407
ATQCUS3253,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46360
ATQCUS3254,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46423
ATQCUS3255,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49375
ATQCUS3256,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46586
ATQCUS3257,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49635
ATQCUS3258,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47333
ATQCUS3259,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47026
ATQCUS3260,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48305
ATQCUS3261,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49072
ATQCUS3262,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48293
ATQCUS3263,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48298
ATQCUS3264,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46616
ATQCUS3265,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47817
ATQCUS3266,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48534
ATQCUS3267,21-24,Delhi NCR,Salaried Other Employees,Male,Single,31001
ATQCUS3268,21-24,Delhi NCR,Salaried Other Employees,Male,Single,28985
ATQCUS3269,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29448
ATQCUS3270,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29124
ATQCUS3271,21-24,Delhi NCR,Salaried Other Employees,Male,Single,27707
ATQCUS3272,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29818
ATQCUS3273,21-24,Delhi NCR,Salaried Other Employees,Male,Single,28058
ATQCUS3274,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29762
ATQCUS3275,21-24,Delhi NCR,Salaried Other Employees,Male,Single,28892
ATQCUS3276,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29187
ATQCUS3277,21-24,Delhi NCR,Salaried Other Employees,Male,Single,30874
ATQCUS3278,21-24,Delhi NCR,Business Owners,Male,Single,52754
ATQCUS3279,21-24,Delhi NCR,Business Owners,Male,Single,53977
ATQCUS3280,21-24,Delhi NCR,Business Owners,Male,Single,54423
ATQCUS3281,21-24,Delhi NCR,Business Owners,Male,Single,52320
ATQCUS3282,21-24,Delhi NCR,Business Owners,Male,Single,53283
ATQCUS3283,21-24,Delhi NCR,Business Owners,Male,Single,56785
ATQCUS3284,21-24,Delhi NCR,Business Owners,Male,Single,53588
ATQCUS3285,21-24,Delhi NCR,Business Owners,Male,Single,51007
ATQCUS3286,21-24,Delhi NCR,Business Owners,Male,Single,54773
ATQCUS3287,21-24,Delhi NCR,Business Owners,Male,Single,54503
ATQCUS3288,21-24,Delhi NCR,Freelancers,Male,Single,25602
ATQCUS3289,21-24,Delhi NCR,Freelancers,Male,Single,27663
ATQCUS3290,21-24,Delhi NCR,Freelancers,Male,Single,27315
ATQCUS3291,21-24,Delhi NCR,Freelancers,Male,Single,27080
ATQCUS3292,21-24,Delhi NCR,Freelancers,Male,Single,25862
ATQCUS3293,21-24,Delhi NCR,Freelancers,Male,Single,26140
ATQCUS3294,21-24,Delhi NCR,Freelancers,Male,Single,26735
ATQCUS3295,21-24,Delhi NCR,Freelancers,Male,Single,26809
ATQCUS3296,21-24,Delhi NCR,Government Employees,Male,Single,40840
ATQCUS3297,21-24,Delhi NCR,Government Employees,Male,Single,38529
ATQCUS3298,21-24,Delhi NCR,Government Employees,Male,Single,40780
ATQCUS3299,21-24,Delhi NCR,Government Employees,Male,Single,41821
ATQCUS3300,21-24,Delhi NCR,Government Employees,Male,Single,42478
ATQCUS3301,21-24,Bengaluru,Salaried IT Employees,Male,Single,51509
ATQCUS3302,21-24,Bengaluru,Salaried IT Employees,Male,Single,48886
ATQCUS3303,21-24,Bengaluru,Salaried IT Employees,Male,Single,46282
ATQCUS3304,21-24,Bengaluru,Salaried IT Employees,Male,Single,50743
ATQCUS3305,21-24,Bengaluru,Salaried IT Employees,Male,Single,49581
ATQCUS3306,21-24,Bengaluru,Salaried IT Employees,Male,Single,47055
ATQCUS3307,21-24,Bengaluru,Salaried IT Employees,Male,Single,46358
ATQCUS3308,21-24,Bengaluru,Salaried IT Employees,Male,Single,51380
ATQCUS3309,21-24,Bengaluru,Salaried IT Employees,Male,Single,46132
ATQCUS3310,21-24,Bengaluru,Salaried IT Employees,Male,Single,50807
ATQCUS3311,21-24,Bengaluru,Salaried IT Employees,Male,Single,46345
ATQCUS3312,21-24,Bengaluru,Salaried IT Employees,Male,Single,48883
ATQCUS3313,21-24,Bengaluru,Salaried IT Employees,Male,Single,51084
ATQCUS3314,21-24,Bengaluru,Salaried IT Employees,Male,Single,46031
ATQCUS3315,21-24,Bengaluru,Salaried IT Employees,Male,Single,45584
ATQCUS3316,21-24,Bengaluru,Salaried IT Employees,Male,Single,50208
ATQCUS3317,21-24,Bengaluru,Salaried IT Employees,Male,Single,49814
ATQCUS3318,21-24,Bengaluru,Salaried IT Employees,Male,Single,48181
ATQCUS3319,21-24,Bengaluru,Salaried Other Employees,Male,Single,28252
ATQCUS3320,21-24,Bengaluru,Salaried Other Employees,Male,Single,30799
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117
ATQCUS3322,21-24,Bengaluru,Salaried Other Employees,Male,Single,29468
ATQCUS3323,21-24,Bengaluru,Salaried Other Employees,Male,Single,28321
ATQCUS3324,21-24,Bengaluru,Salaried Other Employees,Male,Single,32224
ATQCUS3325,21-24,Bengaluru,Salaried Other Employees,Male,Single,29585
ATQCUS3326,21-24,Bengaluru,Salaried Other Employees,Male,Single,30398
ATQCUS3327,21-24,Bengaluru,Salaried Other Employees,Male,Single,30176
ATQCUS3328,21-24,Bengaluru,Salaried Other Employees,Male,Single,29969
ATQCUS3329,21-24,Bengaluru,Salaried Other Employees,Male,Single,28685
ATQCUS3330,21-24,Bengaluru,Business Owners,Male,Single,52206
ATQCUS3331,21-24,Bengaluru,Business Owners,Male,Single,55174
ATQCUS3332,21-24,Bengaluru,Business Owners,Male,Single,52334
ATQCUS3333,21-24,Bengaluru,Business Owners,Male,Single,53441
ATQCUS3334,21-24,Bengaluru,Business Owners,Male,Single,54165
ATQCUS3335,21-24,Bengaluru,Business Owners,Male,Single,54149
ATQCUS3336,21-24,Bengaluru,Business Owners,Male,Single,50673
ATQCUS3337,21-24,Bengaluru,Business Owners,Male,Single,52954
ATQCUS3338,21-24,Bengaluru,Business Owners,Male,Single,54156
ATQCUS3339,21-24,Bengaluru,Freelancers,Male,Single,27034
ATQCUS3340,21-24,Bengaluru,Freelancers,Male,Single,27161
ATQCUS3341,21-24,Bengaluru,Freelancers,Male,Single,27759
ATQCUS3342,21-24,Bengaluru,Freelancers,Male,Single,27794
ATQCUS3343,21-24,Bengaluru,Freelancers,Male,Single,26316
ATQCUS3344,21-24,Bengaluru,Freelancers,Male,Single,28776
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888
ATQCUS3346,21-24,Bengaluru,Freelancers,Male,Single,27963
ATQCUS3347,21-24,Bengaluru,Freelancers,Male,Single,25653
ATQCUS3348,21-24,Bengaluru,Freelancers,Male,Single,28442
ATQCUS3349,21-24,Bengaluru,Freelancers,Male,Single,27729
ATQCUS3350,21-24,Bengaluru,Freelancers,Male,Single,28376
ATQCUS3351,21-24,Bengaluru,Freelancers,Male,Single,27810
ATQCUS3352,21-24,Bengaluru,Freelancers,Male,Single,28163
ATQCUS3353,21-24,Bengaluru,Government Employees,Male,Single,42578
ATQCUS3354,21-24,Bengaluru,Government Employees,Male,Single,41171
ATQCUS3355,21-24,Bengaluru,Government Employees,Male,Single,39450
ATQCUS3356,21-24,Bengaluru,Government Employees,Male,Single,42435
ATQCUS3357,21-24,Chennai,Salaried IT Employees,Male,Single,51083
ATQCUS3358,21-24,Chennai,Salaried IT Employees,Male,Single,48985
ATQCUS3359,21-24,Chennai,Salaried IT Employees,Male,Single,49377
ATQCUS3360,21-24,Chennai,Salaried IT Employees,Male,Single,46827
ATQCUS3361,21-24,Chennai,Salaried IT Employees,Male,Single,50593
ATQCUS3362,21-24,Chennai,Salaried IT Employees,Male,Single,46929
ATQCUS3363,21-24,Chennai,Salaried IT Employees,Male,Single,48072
ATQCUS3364,21-24,Chennai,Salaried IT Employees,Male,Single,47058
ATQCUS3365,21-24,Chennai,Salaried IT Employees,Male,Single,48085
ATQCUS3366,21-24,Chennai,Salaried IT Employees,Male,Single,49222
ATQCUS3367,21-24,Chennai,Salaried IT Employees,Male,Single,46648
ATQCUS3368,21-24,Chennai,Salaried IT Employees,Male,Single,47939
ATQCUS3369,21-24,Chennai,Salaried Other Employees,Male,Single,31412
ATQCUS3370,21-24,Chennai,Salaried Other Employees,Male,Single,29036
ATQCUS3371,21-24,Chennai,Salaried Other Employees,Male,Single,28657
ATQCUS3372,21-24,Chennai,Salaried Other Employees,Male,Single,29795
ATQCUS3373,21-24,Chennai,Salaried Other Employees,Male,Single,31892
ATQCUS3374,21-24,Chennai,Salaried Other Employees,Male,Single,29736
ATQCUS3375,21-24,Chennai,Salaried Other Employees,Male,Single,31128
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323
ATQCUS3377,21-24,Chennai,Salaried Other Employees,Male,Single,28822
ATQCUS3378,21-24,Chennai,Salaried Other Employees,Male,Single,29376
ATQCUS3379,21-24,Chennai,Salaried Other Employees,Male,Single,29755
ATQCUS3380,21-24,Chennai,Salaried Other Employees,Male,Single,30445
ATQCUS3381,21-24,Chennai,Salaried Other Employees,Male,Single,30521
ATQCUS3382,21-24,Chennai,Salaried Other Employees,Male,Single,30387
ATQCUS3383,21-24,Chennai,Business Owners,Male,Single,51187
ATQCUS3384,21-24,Chennai,Business Owners,Male,Single,56278
ATQCUS3385,21-24,Chennai,Business Owners,Male,Single,58221
ATQCUS3386,21-24,Chennai,Business Owners,Male,Single,54141
ATQCUS3387,21-24,Chennai,Business Owners,Male,Single,55284
ATQCUS3388,21-24,Chennai,Business Owners,Male,Single,51984
ATQCUS3389,21-24,Chennai,Business Owners,Male,Single,54685
ATQCUS3390,21-24,Chennai,Business Owners,Male,Single,55814
ATQCUS3391,21-24,Chennai,Freelancers,Male,Single,27899
ATQCUS3392,21-24,Chennai,Freelancers,Male,Single,24816
ATQCUS3393,21-24,Chennai,Freelancers,Male,Single,26702
ATQCUS3394,21-24,Chennai,Freelancers,Male,Single,26268
ATQCUS3395,21-24,Chennai,Freelancers,Male,Single,28086
ATQCUS3396,21-24,Chennai,Freelancers,Male,Single,26569
ATQCUS3397,21-24,Chennai,Freelancers,Male,Single,26830
ATQCUS3398,21-24,Chennai,Freelancers,Male,Single,26420
ATQCUS3399,21-24,Chennai,Freelancers,Male,Single,26421
ATQCUS3400,21-24,Chennai,Government Employees,Male,Single,39778
ATQCUS3401,21-24,Chennai,Government Employees,Male,Single,40013
ATQCUS3402,21-24,Chennai,Government Employees,Male,Single,40600
ATQCUS3403,21-24,Chennai,Government Employees,Male,Single,42599
ATQCUS3404,21-24,Chennai,Government Employees,Male,Single,42035
ATQCUS3405,21-24,Chennai,Government Employees,Male,Single,42178
ATQCUS3406,21-24,Hyderabad,Salaried IT Employees,Male,Single,49562
ATQCUS3407,21-24,Hyderabad,Salaried IT Employees,Male,Single,49010
ATQCUS3408,21-24,Hyderabad,Salaried IT Employees,Male,Single,51055
ATQCUS3409,21-24,Hyderabad,Salaried IT Employees,Male,Single,45920
ATQCUS3410,21-24,Hyderabad,Salaried IT Employees,Male,Single,49116
ATQCUS3411,21-24,Hyderabad,Salaried IT Employees,Male,Single,50695
ATQCUS3412,21-24,Hyderabad,Salaried IT Employees,Male,Single,47795
ATQCUS3413,21-24,Hyderabad,Salaried IT Employees,Male,Single,48157
ATQCUS3414,21-24,Hyderabad,Salaried IT Employees,Male,Single,45966
ATQCUS3415,21-24,Hyderabad,Salaried IT Employees,Male,Single,46043
ATQCUS3416,21-24,Hyderabad,Salaried IT Employees,Male,Single,49692
ATQCUS3417,21-24,Hyderabad,Salaried IT Employees,Male,Single,47682
ATQCUS3418,21-24,Hyderabad,Salaried IT Employees,Male,Single,48992
ATQCUS3419,21-24,Hyderabad,Salaried IT Employees,Male,Single,46666
ATQCUS3420,21-24,Hyderabad,Salaried IT Employees,Male,Single,46878
ATQCUS3421,21-24,Hyderabad,Salaried IT Employees,Male,Single,50655
ATQCUS3422,21-24,Hyderabad,Salaried IT Employees,Male,Single,48475
ATQCUS3423,21-24,Hyderabad,Salaried Other Employees,Male,Single,30187
ATQCUS3424,21-24,Hyderabad,Salaried Other Employees,Male,Single,31548
ATQCUS3425,21-24,Hyderabad,Salaried Other Employees,Male,Single,29885
ATQCUS3426,21-24,Hyderabad,Salaried Other Employees,Male,Single,29667
ATQCUS3427,21-24,Hyderabad,Salaried Other Employees,Male,Single,29731
ATQCUS3428,21-24,Hyderabad,Salaried Other Employees,Male,Single,28304
ATQCUS3429,21-24,Hyderabad,Salaried Other Employees,Male,Single,30867
ATQCUS3430,21-24,Hyderabad,Business Owners,Male,Single,53099
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323
ATQCUS3432,21-24,Hyderabad,Business Owners,Male,Single,53019
ATQCUS3433,21-24,Hyderabad,Business Owners,Male,Single,52479
ATQCUS3434,21-24,Hyderabad,Business Owners,Male,Single,51058
ATQCUS3435,21-24,Hyderabad,Business Owners,Male,Single,55839
ATQCUS3436,21-24,Hyderabad,Business Owners,Male,Single,57801
ATQCUS3437,21-24,Hyderabad,Freelancers,Male,Single,25297
ATQCUS3438,21-24,Hyderabad,Freelancers,Male,Single,27425
ATQCUS3439,21-24,Hyderabad,Freelancers,Male,Single,25473
ATQCUS3440,21-24,Hyderabad,Freelancers,Male,Single,26647
ATQCUS3441,21-24,Hyderabad,Freelancers,Male,Single,28427
ATQCUS3442,21-24,Hyderabad,Freelancers,Male,Single,27714
ATQCUS3443,21-24,Hyderabad,Freelancers,Male,Single,28502
ATQCUS3444,21-24,Hyderabad,Government Employees,Male,Single,41710
ATQCUS3445,21-24,Hyderabad,Government Employees,Male,Single,41579
ATQCUS3446,21-24,Hyderabad,Government Employees,Male,Single,39451
ATQCUS3447,21-24,Hyderabad,Government Employees,Male,Single,41779
ATQCUS3448,25-34,Mumbai,Salaried IT Employees,Male,Single,64327
ATQCUS3449,25-34,Mumbai,Salaried IT Employees,Male,Single,65541
ATQCUS3450,25-34,Mumbai,Salaried IT Employees,Male,Single,64006
ATQCUS3451,25-34,Mumbai,Salaried IT Employees,Male,Single,61189
ATQCUS3452,25-34,Mumbai,Salaried IT Employees,Male,Single,61278
ATQCUS3453,25-34,Mumbai,Salaried IT Employees,Male,Single,62174
ATQCUS3454,25-34,Mumbai,Salaried IT Employees,Male,Single,62383
ATQCUS3455,25-34,Mumbai,Salaried IT Employees,Male,Single,62074
ATQCUS3456,25-34,Mumbai,Salaried IT Employees,Male,Single,63576
ATQCUS3457,25-34,Mumbai,Salaried IT Employees,Male,Single,62155
ATQCUS3458,25-34,Mumbai,Salaried IT Employees,Male,Single,62724
ATQCUS3459,25-34,Mumbai,Salaried IT Employees,Male,Single,63129
ATQCUS3460,25-34,Mumbai,Salaried IT Employees,Male,Single,58381
ATQCUS3461,25-34,Mumbai,Salaried IT Employees,Male,Single,64534
ATQCUS3462,25-34,Mumbai,Salaried Other Employees,Male,Single,39363
ATQCUS3463,25-34,Mumbai,Salaried Other Employees,Male,Single,41126
ATQCUS3464,25-34,Mumbai,Salaried Other Employees,Male,Single,39570
ATQCUS3465,25-34,Mumbai,Salaried Other Employees,Male,Single,40279
ATQCUS3466,25-34,Mumbai,Salaried Other Employees,Male,Single,38407
ATQCUS3467,25-34,Mumbai,Salaried Other Employees,Male,Single,38846
ATQCUS3468,25-34,Mumbai,Salaried Other Employees,Male,Single,38710
ATQCUS3469,25-34,Mumbai,Salaried Other Employees,Male,Single,38351
ATQCUS3470,25-34,Mumbai,Salaried Other Employees,Male,Single,39704
ATQCUS3471,25-34,Mumbai,Salaried Other Employees,Male,Single,39359
ATQCUS3472,25-34,Mumbai,Business Owners,Male,Single,68779
ATQCUS3473,25-34,Mumbai,Business Owners,Male,Single,69389
ATQCUS3474,25-34,Mumbai,Business Owners,Male,Single,68650
ATQCUS3475,25-34,Mumbai,Business Owners,Male,Single,69710
ATQCUS3476,25-34,Mumbai,Business Owners,Male,Single,71604
ATQCUS3477,25-34,Mumbai,Business Owners,Male,Single,73541
ATQCUS3478,25-34,Mumbai,Business Owners,Male,Single,68104
ATQCUS3479,25-34,Mumbai,Business Owners,Male,Single,68574
ATQCUS3480,25-34,Mumbai,Business Owners,Male,Single,64164
ATQCUS3481,25-34,Mumbai,Business Owners,Male,Single,68632
ATQCUS3482,25-34,Mumbai,Freelancers,Male,Single,35168
ATQCUS3483,25-34,Mumbai,Freelancers,Male,Single,32291
ATQCUS3484,25-34,Mumbai,Freelancers,Male,Single,34133
